ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV
"Jan 06, 2017",27.5,EBAY,Put,0.19,-0.17,0.18,0.22,1,67,-0.15172,0.11669,-0.00332,-0.00892,0.01954,0.2473
"Jan 06, 2017",28.0,EBAY,Put,0.27,-0.33,0.27,0.31,75,95,-0.23126,0.146,-0.00449,-0.01349,0.03016,0.24453
"Jan 06, 2017",28.5,EBAY,Put,0.41,-0.48,0.39,0.43,55,55,-0.31853,0.16059,-0.00662,-0.01499,0.03079,0.2751
"Jan 06, 2017",29.0,EBAY,Put,0.92,,0.55,0.59,0,23,-0.38873,0.21159,-0.00812,-0.01305,0.03127,0.23045
"Jan 06, 2017",29.5,EBAY,Put,0.81,-0.39,0.77,0.82,115,117,-0.49588,0.24272,-0.00886,-0.01286,0.03199,0.21872
"Jan 06, 2017",30.0,EBAY,Put,1.06,-0.86,1.04,1.10,17,20,-0.58349,0.19221,-0.01097,-0.01444,0.03261,0.24997
"Jan 06, 2017",30.5,EBAY,Put,1.30,-1.03,1.38,1.44,26,28,-0.68388,0.18827,-0.01175,-0.01262,0.03227,0.24997
"Jan 06, 2017",31.5,EBAY,Put,2.00,,2.16,2.28,10,10,-0.82265,0.13881,-0.011,-0.00847,0.0221,0.28122
"Jan 13, 2017",27.5,EBAY,Put,0.53,,0.24,0.28,0,14,-0.16562,0.11571,-0.00456,-0.00813,0.02171,0.23858
"Jan 13, 2017",28.0,EBAY,Put,0.32,-0.28,0.34,0.38,1,41,-0.2327,0.14356,-0.00565,-0.01083,0.03344,0.24798
"Jan 13, 2017",28.5,EBAY,Put,0.79,,0.47,0.50,0,65,-0.31696,0.15901,-0.00814,-0.01189,0.0342,0.24952
"Jan 13, 2017",29.0,EBAY,Put,0.68,-0.50,0.64,0.68,34,62,-0.39084,0.19851,-0.00986,-0.01108,0.03485,0.2263
"Jan 13, 2017",29.5,EBAY,Put,0.91,,0.85,0.90,101,101,-0.48981,0.20767,-0.01096,-0.01205,0.03568,0.24997
"Jan 13, 2017",30.0,EBAY,Put,1.17,,1.13,1.18,66,66,-0.57083,0.17693,-0.01319,-0.01265,0.03639,0.24997
"Jan 13, 2017",30.5,EBAY,Put,1.46,-0.38,1.45,1.52,5,7,-0.65238,0.16684,-0.0142,-0.01182,0.03687,0.28122
"Jan 20, 2017",27.5,EBAY,Put,0.38,-0.12,0.38,0.40,282,9550,-0.21643,0.10755,-0.00664,-0.01116,0.02583,0.3022
"Jan 20, 2017",29.0,EBAY,Put,0.84,-0.11,0.83,0.85,254,5179,-0.4092,0.14689,-0.01269,-0.01323,0.03828,0.28122
"Jan 20, 2017",30.0,EBAY,Put,1.34,-0.21,1.29,1.35,371,1859,-0.54883,0.14564,-0.01568,-0.01326,0.03967,0.28122
"Jan 20, 2017",31.0,EBAY,Put,1.98,-0.41,1.99,2.03,176,4343,-0.69942,0.14301,-0.01752,-0.0109,0.0392,0.28099
"Jan 27, 2017",27.5,EBAY,Put,0.55,,0.60,0.69,3,3,-0.26723,0.08967,-0.0097,-0.01356,0.0395,0.35944
"Feb 17, 2017",27.0,EBAY,Call,3.30,0.68,3.00,3.15,12,316,0.82265,0.08504,0.04103,-0.00993,0.02979,0.23129
"Feb 17, 2017",28.0,EBAY,Call,2.38,0.37,2.34,2.39,96,410,0.71024,0.10252,0.0359,-0.01217,0.04703,0.24872
"Feb 17, 2017",29.0,EBAY,Call,1.75,0.31,1.73,1.77,35,740,0.6038,0.12914,0.03133,-0.01227,0.0489,0.24997
"Feb 17, 2017",30.0,EBAY,Call,1.28,0.28,1.23,1.27,1524,2960,0.48411,0.12462,0.02533,-0.01264,0.05103,0.23634
"Feb 17, 2017",31.0,EBAY,Call,0.87,0.23,0.84,0.87,457,1904,0.3638,0.11897,0.01928,-0.01135,0.05316,0.24769
"Feb 17, 2017",32.0,EBAY,Call,0.67,0.26,0.56,0.58,4,625,0.25997,0.10481,0.01395,-0.00959,0.03691,0.25
"Feb 17, 2017",27.0,EBAY,Put,0.62,-0.13,0.62,0.63,78,2931,-0.22477,0.07963,-0.01124,-0.0093,0.0459,0.33112
"Feb 17, 2017",28.0,EBAY,Put,0.93,-0.10,0.90,0.92,33,581,-0.32804,0.08566,-0.01759,-0.0113,0.0477,0.30875
"Feb 17, 2017",29.0,EBAY,Put,1.30,-0.18,1.26,1.31,1262,1509,-0.41023,0.12142,-0.0204,-0.00946,0.04913,0.29649
"Feb 17, 2017",30.0,EBAY,Put,1.79,-0.20,1.76,1.81,27,894,-0.51984,0.11241,-0.0244,-0.01042,0.05094,0.29616
"Feb 17, 2017",31.0,EBAY,Put,2.27,-0.73,2.38,2.43,7,586,-0.6113,0.10102,-0.02875,-0.01024,0.0522,0.29722
"Feb 17, 2017",32.0,EBAY,Put,3.00,-1.02,3.05,3.15,3,600,-0.71259,0.09743,-0.02792,-0.00925,0.04753,0.30323
"Apr 21, 2017",27.0,EBAY,Call,3.70,0.65,3.40,3.55,2,65,0.77883,0.07063,0.07118,-0.00862,0.06102,0.24997
"Apr 21, 2017",28.0,EBAY,Call,3.00,0.52,2.78,2.84,8,440,0.69199,0.08006,0.06411,-0.0093,0.06396,0.26168
"Apr 21, 2017",29.0,EBAY,Call,2.40,0.51,2.19,2.24,9,984,0.60831,0.09018,0.05748,-0.00988,0.06677,0.21872
"Apr 21, 2017",30.0,EBAY,Call,1.74,0.31,1.68,1.73,43,2114,0.52334,0.09242,0.05013,-0.00977,0.06962,0.24997
"Apr 21, 2017",31.0,EBAY,Call,1.37,0.30,1.27,1.31,20,370,0.41729,0.10306,0.04115,-0.00806,0.07338,0.24997
"Apr 21, 2017",32.0,EBAY,Call,0.97,0.26,0.94,0.97,151,771,0.34827,0.08764,0.03425,-0.0085,0.07552,0.21874
"Apr 21, 2017",27.0,EBAY,Put,0.93,-0.15,0.96,1.00,1,1028,-0.2841,0.0572,-0.02942,-0.00768,0.06314,0.29798
"Apr 21, 2017",28.0,EBAY,Put,1.32,-0.12,1.29,1.33,146,1382,-0.33488,0.07248,-0.03366,-0.00683,0.06489,0.29948
"Apr 21, 2017",29.0,EBAY,Put,1.76,-0.17,1.70,1.74,16,1115,-0.41093,0.08252,-0.03927,-0.00732,0.06724,0.27129
"Apr 21, 2017",30.0,EBAY,Put,2.09,-0.31,2.19,2.24,21,663,-0.48419,0.07783,-0.04303,-0.00785,0.06919,0.29279
"Apr 21, 2017",31.0,EBAY,Put,3.50,,2.75,2.83,0,641,-0.56461,0.08256,-0.04958,-0.00663,0.07098,0.27919
"Apr 21, 2017",32.0,EBAY,Put,3.70,,3.40,3.50,0,221,-0.63046,0.07759,-0.05517,-0.00674,0.07195,0.30884
"Jul 21, 2017",27.0,EBAY,Call,4.35,0.90,4.05,4.15,14,228,0.7602,0.05876,0.1129,-0.00702,0.07759,0.27506
"Jul 21, 2017",28.0,EBAY,Call,3.65,0.55,3.45,3.50,5,538,0.68411,0.06186,0.10209,-0.0078,0.08201,0.22263
"Jul 21, 2017",29.0,EBAY,Call,2.93,0.57,2.87,2.95,18,428,0.62974,0.07971,0.09841,-0.00731,0.08503,0.24997
"Jul 21, 2017",30.0,EBAY,Call,2.41,0.58,2.37,2.42,16,380,0.55763,0.07011,0.08617,-0.00812,0.08914,0.22263
"Jul 21, 2017",31.0,EBAY,Call,2.10,0.40,1.93,2.01,13,106,0.49609,0.06678,0.07689,-0.00801,0.09257,0.26011
"Jul 21, 2017",32.0,EBAY,Call,1.60,0.27,1.56,1.62,1,2,0.41243,0.07455,0.06619,-0.00689,0.09751,0.23807
"Jul 21, 2017",27.0,EBAY,Put,1.51,-0.44,1.52,1.58,167,167,-0.28602,0.05172,-0.04891,-0.00475,0.08039,0.29613
"Jul 21, 2017",28.0,EBAY,Put,1.87,-0.38,1.89,1.94,738,777,-0.3407,0.05868,-0.05783,-0.0049,0.08326,0.34827
"Jul 21, 2017",29.0,EBAY,Put,2.33,-0.50,2.31,2.38,376,429,-0.40206,0.06825,-0.06002,-0.00498,0.08651,0.34074
"Jul 21, 2017",30.0,EBAY,Put,2.71,-0.31,2.80,2.87,28,66,-0.4593,0.06111,-0.07024,-0.00566,0.08905,0.28139
"Jul 21, 2017",31.0,EBAY,Put,3.25,-0.55,3.35,3.45,3,29,-0.5117,0.06,-0.07802,-0.00548,0.09092,0.32457
"Jan 19, 2018",27.5,EBAY,Call,4.75,0.64,4.60,4.80,27,1423,0.71618,0.04453,0.18009,-0.00612,0.10517,0.21872
"Jan 19, 2018",30.0,EBAY,Call,3.45,0.77,3.35,3.45,12,1283,0.60032,0.05214,0.15823,-0.00647,0.11701,0.24997
"Jan 19, 2018",27.5,EBAY,Put,2.50,-0.10,2.45,2.53,46,1180,-0.32089,0.04052,-0.09988,-0.0036,0.10867,0.28952
"Jan 19, 2018",30.0,EBAY,Put,3.65,-0.40,3.55,3.70,162,1344,-0.42992,0.04704,-0.11718,-0.00378,0.11703,0.2965
"Jan 18, 2019",28.0,EBAY,Call,5.22,,6.00,6.25,0,216,0.73153,0.03734,0.33162,-0.00464,0.13806,0.21872
"Jan 18, 2019",30.0,EBAY,Call,4.17,,5.00,5.35,0,7,0.65485,0.03644,0.29632,-0.00513,0.15317,0.24997
"Jan 18, 2019",32.0,EBAY,Call,4.40,0.53,4.15,4.40,141,163,0.57948,0.04316,0.27889,-0.00463,0.16844,0.25777
"Jan 18, 2019",28.0,EBAY,Put,3.95,,3.80,4.00,0,238,-0.32579,0.0273,-0.18407,-0.00273,0.14714,0.32156
"Jan 18, 2019",30.0,EBAY,Put,5.19,,4.75,5.00,0,63,-0.39682,0.03686,-0.20309,-0.00229,0.15511,0.34998
"Jan 18, 2019",32.0,EBAY,Put,6.30,,5.65,6.05,0,3,-0.4503,0.03565,-0.23342,-0.00228,0.16412,0.31622
"Dec 16, 2016",55.0,EBIX,Call,6.10,2.00,5.90,6.30,13,238,0.73599,0.04541,0.00817,-0.18764,0.03223,0.65862
"Dec 16, 2016",60.0,EBIX,Call,1.60,0.60,1.50,1.75,3,567,0.44662,0.07816,0.00529,-0.15425,0.03393,0.43754
"Dec 16, 2016",65.0,EBIX,Call,0.05,,,0.25,0,326,0.09049,0.03969,0.00111,-0.05271,0.01026,0.44415
"Dec 16, 2016",55.0,EBIX,Put,0.20,,,0.25,0,902,-0.09229,0.05183,-0.00104,-0.04006,0.02115,0.43857
"Dec 16, 2016",60.0,EBIX,Put,1.05,,0.55,0.80,0,2667,-0.7918,0.25806,-0.00635,-0.02104,0.02304,0.19686
"Dec 16, 2016",65.0,EBIX,Put,5.50,,3.50,5.20,0,42,-1.0,0.0,0.0,0.0,0.0,0.31864
"Jan 20, 2017",55.0,EBIX,Call,4.50,,6.50,6.80,0,180,0.69092,0.03293,0.0399,-0.05591,0.07445,0.37526
"Jan 20, 2017",60.0,EBIX,Call,2.65,0.25,2.85,3.10,4,29,0.48699,0.058,0.03079,-0.04229,0.07934,0.34355
"Jan 20, 2017",65.0,EBIX,Call,0.80,,0.80,1.00,0,196,0.21408,0.0466,0.014,-0.02619,0.05729,0.28103
"Jan 20, 2017",55.0,EBIX,Put,0.90,,0.55,0.80,0,486,-0.18717,0.05388,-0.01251,-0.0174,0.04808,0.26623
"Jan 20, 2017",60.0,EBIX,Put,1.90,-0.54,1.85,2.15,200,1070,-0.58262,0.11898,-0.03042,-0.01426,0.08044,0.2071
"Jan 20, 2017",65.0,EBIX,Put,5.10,-0.80,4.70,5.10,24,54,-1.0,0.0,0.0,0.0,0.0,0.21093
"Mar 17, 2017",55.0,EBIX,Call,7.30,,7.70,8.10,0,244,0.68214,0.02719,0.08759,-0.03219,0.11157,0.3743
"Mar 17, 2017",60.0,EBIX,Call,4.05,,4.50,4.90,0,750,0.52945,0.03713,0.07294,-0.03048,0.11949,0.37726
"Mar 17, 2017",65.0,EBIX,Call,2.40,0.30,2.40,2.55,282,509,0.35407,0.03532,0.05025,-0.02642,0.1282,0.36696
"Mar 17, 2017",55.0,EBIX,Put,2.40,,1.85,2.15,0,144,-0.30186,0.0331,-0.0461,-0.01926,0.11105,0.38892
"Mar 17, 2017",60.0,EBIX,Put,3.80,-0.90,3.60,3.90,5,259,-0.49563,0.04828,-0.06415,-0.01729,0.12031,0.3221
"Mar 17, 2017",65.0,EBIX,Put,9.30,,6.30,6.70,0,116,-0.76444,0.05167,-0.07073,-0.00944,0.08279,0.30575
"Jun 16, 2017",55.0,EBIX,Call,8.80,,9.20,9.60,0,33,0.68304,0.02256,0.16146,-0.02189,0.152,0.35273
"Jun 16, 2017",60.0,EBIX,Call,6.10,,6.20,6.70,0,104,0.56376,0.02668,0.14029,-0.02305,0.16354,0.35852
"Jun 16, 2017",65.0,EBIX,Call,4.00,0.20,4.00,4.40,11,503,0.44747,0.02526,0.11317,-0.02199,0.17475,0.34107
"Jun 16, 2017",55.0,EBIX,Put,4.70,,3.30,3.70,0,160,-0.316,0.02624,-0.09392,-0.01248,0.15206,0.34443
"Jun 16, 2017",60.0,EBIX,Put,6.30,,5.40,5.70,0,50,-0.45933,0.03118,-0.119,-0.01361,0.16404,0.30737
"Jun 16, 2017",65.0,EBIX,Put,10.20,,8.10,8.40,0,100,-0.58987,0.02951,-0.15308,-0.01284,0.17163,0.32108
"Dec 16, 2016",30.0,ECHO,Call,0.07,,,0.25,0,1089,0.16082,0.17462,0.00097,-0.02491,0.01142,0.29944
"Dec 16, 2016",30.0,ECHO,Put,4.83,,1.20,3.60,0,0,-0.5837,0.08324,-0.00337,-0.13085,0.0,1.23846
"Jan 20, 2017",30.0,ECHO,Call,0.25,,0.30,0.60,0,30,0.2873,0.16108,0.00925,-0.01185,0.03574,0.13916
"Mar 17, 2017",30.0,ECHO,Call,1.40,0.35,1.35,1.65,8,561,0.45202,0.0789,0.03066,-0.01329,0.05962,0.2522
"Mar 17, 2017",30.0,ECHO,Put,3.60,,2.80,3.30,0,37,-0.52346,0.06131,-0.03802,-0.01365,0.05904,0.57794
"Jun 16, 2017",30.0,ECHO,Call,1.35,,2.20,2.70,0,12,0.49755,0.06456,0.06248,-0.00935,0.08206,0.24504
"Jun 16, 2017",30.0,ECHO,Put,7.60,,3.40,4.10,0,10,-0.49423,0.05233,-0.06711,-0.00793,0.08101,0.49961
"Dec 16, 2016",50.0,SATS,Call,1.14,,2.60,4.10,0,89,0.44034,0.0359,0.00379,-0.31557,0.0,1.625
"Jan 20, 2017",50.0,SATS,Call,2.00,,2.00,5.10,0,4,0.0752,0.07031,0.00415,-0.00418,0.02213,0.1261
"Jan 20, 2017",55.0,SATS,Call,0.50,,,1.55,0,0,0.0681,0.02721,0.00361,-0.0086,0.02094,0.30172
"Jan 20, 2017",50.0,SATS,Put,1.80,,0.55,1.90,0,3,-0.73694,0.07898,-0.02685,-0.01729,0.04372,0.29709
"Apr 21, 2017",50.0,SATS,Call,5.40,1.30,5.30,6.00,1,31,0.45084,0.04024,0.06627,-0.01943,0.11474,0.39302
"Apr 21, 2017",55.0,SATS,Call,1.86,,2.70,3.80,0,123,0.29522,0.034,0.04441,-0.01786,0.08254,0.37868
"Apr 21, 2017",50.0,SATS,Put,6.00,,1.90,2.85,0,7,-0.66347,0.07026,-0.07091,-0.00645,0.11007,0.22456
"Apr 21, 2017",55.0,SATS,Put,9.40,,3.00,6.50,0,9,-0.97921,0.0248,0.0,0.0,0.0,0.20272
"Dec 16, 2016",3.0,EDAP,Call,0.20,,,0.40,0,38,0.50724,1.0,0.00031,-0.00546,0.00171,0.28906
"Jan 20, 2017",3.0,EDAP,Call,0.26,,0.15,0.60,0,106,0.56267,0.48,0.00157,-0.00505,0.00394,0.65122
"Jan 20, 2017",3.0,EDAP,Put,0.34,,0.10,0.20,0,111,-0.46695,0.99041,-0.00138,-0.00222,0.00398,0.54694
"Feb 17, 2017",3.0,EDAP,Call,0.33,,0.30,0.50,0,1303,0.56905,0.46389,0.0026,-0.00322,0.00505,0.51922
"Feb 17, 2017",3.0,EDAP,Put,0.35,,0.15,0.30,0,274,-0.45087,0.66609,-0.00229,-0.00196,0.00509,0.6054
"May 19, 2017",3.0,EDAP,Call,0.54,,0.30,0.85,0,518,0.60915,0.28325,0.0055,-0.00225,0.00745,0.53376
"May 19, 2017",3.0,EDAP,Put,0.35,,0.30,0.75,0,790,-0.40559,0.31947,-0.00544,-0.00169,0.00751,0.75956
"Dec 16, 2016",17.5,EDIT,Call,0.30,0.10,0.20,0.80,7,179,0.44289,0.09521,0.00122,-0.12687,0.0,1.23574
"Dec 16, 2016",17.5,EDIT,Put,2.35,,1.00,1.60,0,50,-0.92232,0.19092,-0.00159,-0.00843,0.00271,0.73188
"Jan 20, 2017",17.5,EDIT,Call,0.85,-0.06,0.95,1.65,5,30,0.52256,0.05951,0.00718,-0.03794,0.0,0.79665
"Feb 17, 2017",17.5,EDIT,Call,1.55,,1.50,2.25,0,44,0.56388,0.04557,0.01164,-0.02971,0.0,0.81645
"Feb 17, 2017",17.5,EDIT,Put,4.50,,2.10,3.30,0,1,-0.53453,0.08753,-0.01669,-0.01374,0.0286,0.63363
"May 19, 2017",17.5,EDIT,Call,2.50,,2.35,3.30,0,69,0.5803,0.04278,0.02665,-0.01414,0.04142,0.75257
"May 19, 2017",17.5,EDIT,Put,5.46,,3.30,4.40,0,1,-0.44584,0.05021,-0.03662,-0.01042,0.04202,0.72151
"Dec 16, 2016",10.0,EHTH,Call,0.45,,0.35,0.90,0,227,0.7751,0.31544,0.00163,-0.02348,0.00393,0.73692
"Dec 16, 2016",10.0,EHTH,Put,0.40,,,0.40,0,208,-0.31118,0.21455,-0.0007,-0.04175,0.0,0.77939
"Jan 20, 2017",10.0,EHTH,Call,1.00,0.10,0.85,1.00,2,22,0.67639,0.17856,0.00707,-0.01059,0.01354,0.66168
"Jan 20, 2017",10.0,EHTH,Put,0.60,,0.30,0.40,0,12,-0.29254,0.22889,-0.00345,-0.00661,0.01348,0.30404
"Feb 17, 2017",10.0,EHTH,Call,0.85,,1.00,1.50,0,406,0.65998,0.1372,0.0108,-0.00884,0.01731,0.69699
"Feb 17, 2017",10.0,EHTH,Put,0.70,,0.45,0.85,0,753,-0.33997,0.14575,-0.00721,-0.00704,0.01732,0.40256
"May 19, 2017",10.0,EHTH,Call,1.81,0.01,1.80,1.95,30,191,0.66094,0.07499,0.02064,-0.0073,0.0255,0.8145
"May 19, 2017",10.0,EHTH,Put,1.15,-0.25,1.20,1.50,29,691,-0.34565,0.08558,-0.01861,-0.00534,0.02569,0.56956
"Feb 17, 2017",5.0,EKSO,Call,0.50,,,4.80,0,5,0.95574,0.07581,0.00899,-0.00161,0.00259,0.70559
"Dec 02, 2016",12.5,LOCO,Call,0.43,,,,0,0,0.74668,1.0,0.0,-8.24815,0.0,1.99854
"Dec 09, 2016",12.5,LOCO,Call,0.51,,0.55,1.10,0,75,0.62334,0.43314,0.0001,-0.38676,0.0,0.10836
"Dec 09, 2016",13.0,LOCO,Call,0.39,0.19,0.30,0.60,7,57,0.4126,0.42491,7e-05,-0.41493,0.0,1.13341
"Dec 09, 2016",13.5,LOCO,Call,0.10,,,0.35,0,83,0.22815,0.33574,4e-05,-0.32694,0.0,1.25251
"Dec 09, 2016",14.0,LOCO,Call,0.20,,,0.35,0,1,0.06127,0.15902,1e-05,-0.103,0.0,1.68127
"Dec 16, 2016",12.5,LOCO,Call,0.90,0.35,0.85,1.15,2,21,0.57996,0.15119,0.00127,-0.08345,0.0,0.72553
"Dec 16, 2016",13.0,LOCO,Call,0.55,0.26,0.45,0.65,8,262,0.48849,0.2014,0.00113,-0.06461,0.0,0.60504
"Dec 16, 2016",13.5,LOCO,Call,0.24,0.09,0.15,0.35,17,27,0.34161,0.24499,0.00083,-0.04359,0.00733,0.49875
"Dec 16, 2016",14.0,LOCO,Call,0.11,0.06,0.05,0.15,21,261,0.19483,0.21737,0.00048,-0.02697,0.005,0.51762
"Dec 23, 2016",12.5,LOCO,Call,0.70,,0.90,1.20,0,10,0.58181,0.14354,0.00244,-0.04589,0.0,0.60088
"Dec 23, 2016",13.0,LOCO,Call,0.40,,0.50,0.70,0,2,0.49707,0.18509,0.0022,-0.0369,0.00994,0.49247
"Dec 23, 2016",14.0,LOCO,Call,0.20,,0.10,0.25,3,27,0.24973,0.20733,0.00118,-0.02083,0.00696,0.50131
"Dec 30, 2016",13.5,LOCO,Call,0.35,0.15,0.35,0.50,4,116,0.423,0.16859,0.00278,-0.02507,0.01237,0.46049
"Dec 30, 2016",14.5,LOCO,Call,0.15,,0.10,0.20,8,44,0.24051,0.15708,0.00165,-0.01744,0.00864,0.49831
"Dec 09, 2016",12.5,LOCO,Put,1.85,,,0.50,0,2,-0.32231,0.63473,-5e-05,-0.23551,0.0,1.47037
"Dec 09, 2016",13.0,LOCO,Put,0.16,,,0.10,0,20,-0.98753,0.32834,-5e-05,-0.00367,0.00012,1.41586
"Dec 09, 2016",13.5,LOCO,Put,0.75,,0.10,0.70,0,10,0.0,0.0,0.0,0.0,0.0,1.03759
"Dec 16, 2016",12.5,LOCO,Put,0.35,,0.05,0.20,0,12,-0.25012,0.82722,-0.00055,-0.00989,0.00691,0.43716
"Dec 16, 2016",13.0,LOCO,Put,0.20,-0.52,0.10,0.30,1,214,-0.85278,1.0,-0.00124,-0.00319,0.00468,0.39325
"Dec 16, 2016",14.0,LOCO,Put,1.41,,0.65,1.30,0,11,-1.0,0.0,0.0,0.0,0.0,0.68531
"Dec 23, 2016",12.5,LOCO,Put,0.32,-0.35,0.10,0.50,2,0,-0.38175,0.38473,-0.0018,-0.0146,0.00972,0.54463
"Dec 23, 2016",13.0,LOCO,Put,0.55,,0.20,0.95,0,10,-0.56478,0.36899,-0.00244,-0.01614,0.01002,0.5998
"Dec 30, 2016",13.5,LOCO,Put,0.90,,0.50,0.85,0,23,-1.0,0.06336,0.0,0.0,0.0,0.37749
"Jan 06, 2017",13.0,LOCO,Call,0.39,,0.65,0.90,0,30,0.50352,0.17881,0.00436,-0.01986,0.01394,0.48731
"Jan 06, 2017",13.5,LOCO,Call,0.47,,0.40,0.60,0,7,0.43261,0.16091,0.00374,-0.02017,0.01424,0.46419
"Jan 06, 2017",14.0,LOCO,Call,0.35,,0.25,0.40,4,4,0.33074,0.16914,0.00294,-0.0169,0.0146,0.52883
"Jan 13, 2017",14.0,LOCO,Call,0.38,0.13,0.20,0.50,20,26,0.36472,0.15074,0.00395,-0.01602,0.01626,0.48729
"Jan 20, 2017",13.0,LOCO,Call,0.95,0.40,0.80,1.00,9,454,0.5148,0.16014,0.00653,-0.01513,0.01699,0.47334
"Jan 20, 2017",14.0,LOCO,Call,0.29,-0.10,0.35,0.55,1,197,0.39826,0.13211,0.00503,-0.01593,0.01772,0.51118
"Jan 20, 2017",13.0,LOCO,Put,1.02,,0.50,0.70,0,164,-0.56928,0.42955,-0.00668,-0.00424,0.01721,0.3429
"Jan 20, 2017",14.0,LOCO,Put,2.10,,0.95,1.25,0,20,-1.0,0.0,0.0,0.0,0.0,0.37382
"Mar 17, 2017",13.0,LOCO,Call,1.45,0.25,1.30,1.55,2,79,0.56567,0.08894,0.0146,-0.01184,0.02542,0.54545
"Mar 17, 2017",14.0,LOCO,Call,0.85,,0.80,1.05,10,37,0.47083,0.09629,0.01272,-0.01033,0.02669,0.54146
"Mar 17, 2017",13.0,LOCO,Put,2.19,,0.95,1.40,0,22,-0.47786,0.1531,-0.01459,-0.00577,0.02582,0.44595
"Mar 17, 2017",14.0,LOCO,Put,1.88,,1.50,1.95,0,2,-0.62467,0.15326,-0.01791,-0.00484,0.02692,0.46199
"Jun 16, 2017",13.0,LOCO,Call,1.55,,1.65,2.05,0,52,0.58844,0.07606,0.02782,-0.00738,0.03484,0.5083
"Jun 16, 2017",14.0,LOCO,Call,1.10,,1.30,1.60,0,16,0.52842,0.07226,0.02503,-0.00747,0.03637,0.46609
"Jun 16, 2017",13.0,LOCO,Put,2.73,,1.35,2.15,0,10,-0.44134,0.10168,-0.02785,-0.00437,0.03534,0.4672
"Jun 16, 2017",14.0,LOCO,Put,2.70,,1.85,2.75,0,20,-0.52805,0.09943,-0.03412,-0.0041,0.03702,0.47131
"Dec 16, 2016",15.0,ERI,Call,1.59,0.04,1.40,1.85,1,1968,0.65096,0.19802,0.00197,-0.05163,0.00873,0.5662
"Dec 16, 2016",15.0,ERI,Put,0.15,,,0.25,0,22,-0.32428,0.24003,-0.00101,-0.03867,0.00872,0.76316
"Dec 16, 2016",17.5,ERI,Put,0.95,-0.80,0.65,1.20,4,4,-1.0,0.0,0.0,0.0,0.0,0.37097
"Jan 20, 2017",15.0,ERI,Call,0.65,,1.65,2.20,0,21,0.62759,0.12979,0.00969,-0.01634,0.02012,0.4206
"Jan 20, 2017",15.0,ERI,Put,0.25,,0.15,0.30,1,1,-0.29449,0.26204,-0.00485,-0.00561,0.01976,0.35021
"Mar 17, 2017",15.0,ERI,Call,2.00,,2.05,2.60,0,168,0.62658,0.09022,0.02073,-0.01079,0.03022,0.39058
"Mar 17, 2017",17.5,ERI,Call,0.89,0.04,0.70,1.05,1,11,0.40297,0.09421,0.01416,-0.01008,0.03356,0.34701
"Mar 17, 2017",15.0,ERI,Put,2.30,,0.50,0.85,0,54,-0.36046,0.14092,-0.01442,-0.00524,0.03017,0.43935
"Jun 16, 2017",15.0,ERI,Call,1.90,,2.55,3.10,0,4,0.63897,0.0642,0.03701,-0.00808,0.04118,0.36451
"Jun 16, 2017",17.5,ERI,Call,1.37,,1.30,1.75,0,68,0.46829,0.07419,0.02949,-0.00729,0.04597,0.37134
"Jun 16, 2017",15.0,ERI,Put,2.40,,0.85,1.25,0,20,-0.3611,0.11264,-0.02731,-0.00328,0.0413,0.4146
"Jun 16, 2017",17.5,ERI,Put,2.50,,2.05,2.65,0,10,-0.6221,0.11192,-0.04122,-0.0033,0.04613,0.44628
"Dec 02, 2016",72.0,EA,Call,4.05,,,,0,0,1.0,0.0,0.0,-0.00987,0.0,0.08281
"Dec 02, 2016",72.5,EA,Call,3.65,,,,0,0,1.0,0.0,0.0,-0.00994,0.0,1.67187
"Dec 02, 2016",74.0,EA,Call,1.35,,,,0,0,1.0,0.0,0.0,-0.01015,0.0,1.83557
"Dec 02, 2016",75.0,EA,Call,0.87,,,,0,0,1.0,0.0,0.0,-0.01028,0.0,1.0625
"Dec 02, 2016",75.5,EA,Call,0.24,,,,0,0,1.0,0.0,0.0,-0.01035,0.0,1.03906
"Dec 09, 2016",71.5,EA,Call,6.45,,5.90,6.55,2,1,0.95702,0.02316,0.00088,-0.42503,0.0,0.29191
"Dec 09, 2016",73.5,EA,Call,3.40,,3.95,4.55,0,6,0.87837,0.05271,0.00083,-0.94645,0.0,0.40233
"Dec 09, 2016",74.0,EA,Call,2.89,,3.40,4.05,0,3,0.85471,0.06175,0.00081,-1.01981,0.0,0.29126
"Dec 09, 2016",74.5,EA,Call,2.95,,3.00,3.55,0,2,0.80998,0.07145,0.00077,-1.28506,0.0,0.605
"Dec 09, 2016",75.0,EA,Call,3.38,0.29,2.61,3.05,1,55,0.77651,0.08087,0.00074,-1.44636,0.0,1.07524
"Dec 09, 2016",75.5,EA,Call,2.52,,2.13,2.52,0,40,0.73803,0.08903,0.0007,-1.57578,0.0,0.93451
"Dec 09, 2016",76.0,EA,Call,1.76,0.08,1.78,2.02,182,546,0.7021,0.10054,0.00067,-1.50789,0.0,0.77764
"Dec 09, 2016",76.5,EA,Call,2.07,0.33,1.33,1.62,1,540,0.67253,0.12374,0.00065,-1.30344,0.0,0.71553
"Dec 09, 2016",77.0,EA,Call,1.64,0.24,0.97,1.20,1,1554,0.61422,0.14081,0.0006,-1.28265,0.00305,0.62904
