ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV,currentDate,YTM
18-Jan-19,57.5,CERN,Put,11.24,,7.9,8.5,0,1,-0.43002,0.0206,-0.37966,-0.00446,0.28402,0.27881,2/17/17,700
17-Feb-17,4,CERS,Call,0.34,0.24,0.2,0.3,220,450,1,0,0,-0.00061,0,0.01264,2/17/17,0
17-Mar-17,4,CERS,Call,0.4,0.01,0.35,0.5,55,200,0.58939,0.4665,0.00154,-0.0074,0.00431,0.65835,2/17/17,28
17-Mar-17,4,CERS,Put,0.25,0.05,0.1,0.2,250,237,-0.40736,0.62436,-0.00125,-0.00498,0.00431,0.61026,2/17/17,28
19-May-17,4,CERS,Call,0.65,0.08,0.55,0.7,20,275,0.6061,0.28942,0.00464,-0.00378,0.00766,0.60003,2/17/17,91
19-May-17,4,CERS,Put,0.4,,0.25,0.35,0,54,-0.4014,0.49107,-0.00402,-0.00185,0.00771,0.50532,2/17/17,91
18-Aug-17,4,CERS,Call,0.63,,0.7,0.95,0,30,0.62294,0.24608,0.0091,-0.00229,0.01068,0.52643,2/17/17,182
18-Aug-17,4,CERS,Put,0.6,,0.4,0.6,0,2024,-0.39126,0.31146,-0.00791,-0.00143,0.01078,0.51835,2/17/17,182
17-Feb-17,35,CEVA,Call,0.11,-0.09,,0.2,10,484,0.06348,1,0,-13.98892,0,1.99991,2/17/17,0
17-Feb-17,35,CEVA,Put,0.05,-0.6,,0.45,8,629,-0.93667,1,0,-13.94437,0,1.99822,2/17/17,0
17-Mar-17,35,CEVA,Call,1.19,-0.21,1,1.35,10,530,0.55268,0.03086,0.01057,-0.11388,0,0.28242,2/17/17,28
17-Mar-17,35,CEVA,Put,1.5,,1,1.5,0,47,-0.70711,0.21767,-0.01213,-0.01049,0.03615,0.28328,2/17/17,28
16-Jun-17,35,CEVA,Call,2.9,-0.3,2.7,3.3,5,16,0.52121,0.05361,0.0484,-0.01727,0.07592,0.32773,2/17/17,119
16-Jun-17,35,CEVA,Put,6.66,,2.55,3.1,0,1,-0.51304,0.07165,-0.04751,-0.00926,0.07632,0.33315,2/17/17,119
15-Sep-17,35,CEVA,Call,4,,3.7,4.5,0,5,0.55516,0.04204,0.08634,-0.01309,0.09966,0.31873,2/17/17,210
17-Feb-17,23,CYOU,Call,3.1,,1.65,2.45,0,50,1,0,0,-0.00352,0,1.90039,2/17/17,0
17-Feb-17,24,CYOU,Call,1.05,-0.05,0.55,1.65,3,188,1,0,0,-0.00367,0,0.27031,2/17/17,0
17-Feb-17,25,CYOU,Call,0.05,-0.2,,0.45,30,491,0.01462,0,0,-28.97464,0,1.99414,2/17/17,0
17-Feb-17,25,CYOU,Put,0.35,-0.15,,0.3,21,311,-0.98522,1,0,-29.37801,0,1.99998,2/17/17,0
17-Mar-17,25,CYOU,Call,1.25,0.1,1.15,1.45,13,83,0.75089,0.14419,0.0138,-0.01812,0.02684,0.34949,2/17/17,28
17-Mar-17,26,CYOU,Call,0.7,-0.15,0.85,1,2,50,0.57599,0.14451,0.0106,-0.02529,0.02794,0.37308,2/17/17,28
17-Mar-17,27,CYOU,Call,0.5,0.25,0.45,0.65,10,44,0.443,0.13905,0.00823,-0.02504,0.02881,0.33922,2/17/17,28
17-Mar-17,23,CYOU,Put,0.65,,0.4,0.6,0,90,-0.19388,0.06111,-0.00406,-0.02618,0.01727,0.65163,2/17/17,28
17-Mar-17,24,CYOU,Put,0.9,0.1,0.65,0.9,84,161,-0.25805,0.07542,-0.00483,-0.02895,0.02658,0.61879,2/17/17,28
17-Mar-17,25,CYOU,Put,1.26,0.31,1.05,1.35,7,280,-0.33664,0.09219,-0.00657,-0.02867,0.02725,0.55528,2/17/17,28
17-Mar-17,26,CYOU,Put,1.75,,1.6,1.9,0,173,-0.43384,0.09452,-0.00845,-0.03498,0.02797,0.57149,2/17/17,28
17-Mar-17,27,CYOU,Put,2.85,,2.25,2.65,0,122,-0.52163,0.09401,-0.00943,-0.03433,0.02864,0.57549,2/17/17,28
21-Apr-17,23,CYOU,Call,5.7,,2.75,3.2,0,135,0.87231,0.06076,0.03313,-0.00944,0.02463,0.32604,2/17/17,63
21-Apr-17,24,CYOU,Call,1.95,,2.15,2.45,0,128,0.79446,0.08489,0.031,-0.01232,0.02573,0.2899,2/17/17,63
21-Apr-17,25,CYOU,Call,1.65,-0.29,1.6,1.9,5,21,0.70915,0.11114,0.02853,-0.0123,0.03988,0.29174,2/17/17,63
21-Apr-17,26,CYOU,Call,1.2,-0.02,1.15,1.45,20,31,0.58921,0.13354,0.02425,-0.01318,0.04159,0.33546,2/17/17,63
21-Apr-17,27,CYOU,Call,1,0.35,0.8,1.05,35,16,0.47581,0.11544,0.01954,-0.0146,0.04321,0.3518,2/17/17,63
21-Apr-17,23,CYOU,Put,0.55,,0.7,0.95,0,46,-0.23033,0.05293,-0.0099,-0.01627,0.03847,0.5283,2/17/17,63
21-Apr-17,24,CYOU,Put,2.12,,1.05,1.35,0,20,-0.29871,0.05654,-0.01372,-0.01846,0.03957,0.59379,2/17/17,63
21-Apr-17,25,CYOU,Put,1.75,,1.4,1.8,0,10,-0.35833,0.06531,-0.01654,-0.01858,0.04064,0.53901,2/17/17,63
21-Apr-17,26,CYOU,Put,1.55,,1.95,2.3,0,26,-0.42521,0.06809,-0.01866,-0.02114,0.04173,0.52163,2/17/17,63
21-Apr-17,27,CYOU,Put,2.1,,2.55,2.95,0,20,-0.48934,0.06928,-0.02017,-0.02043,0.04279,0.56126,2/17/17,63
21-Jul-17,23,CYOU,Call,3.3,,3.5,4,0,66,0.81856,0.05501,0.07266,-0.0078,0.03769,0.28419,2/17/17,154
21-Jul-17,24,CYOU,Call,2.95,,2.9,3.5,0,43,0.75052,0.06406,0.06796,-0.00849,0.05912,0.30583,2/17/17,154
21-Jul-17,25,CYOU,Call,2.1,,2.45,2.95,0,24,0.70118,0.08663,0.06674,-0.00766,0.06073,0.27356,2/17/17,154
21-Jul-17,26,CYOU,Call,2.2,0.89,2,2.45,35,20,0.60517,0.0878,0.0579,-0.00895,0.06418,0.25868,2/17/17,154
21-Jul-17,27,CYOU,Call,1.72,,1.55,2,0,59,0.52925,0.07908,0.05038,-0.00967,0.06682,0.27153,2/17/17,154
21-Jul-17,23,CYOU,Put,1.58,-0.48,1.4,1.8,40,50,-0.27064,0.03829,-0.03163,-0.00971,0.05912,0.46351,2/17/17,154
21-Jul-17,25,CYOU,Put,3,,2.2,2.5,0,5,-0.35862,0.04789,-0.04174,-0.01006,0.06267,0.45631,2/17/17,154
17-Mar-17,40,GTLS,Call,1.71,-0.79,1.5,1.95,10,294,0.54834,0.07343,0.01504,-0.05159,0.04291,0.52167,2/17/17,28
17-Mar-17,40,GTLS,Put,2.26,-0.09,2.4,2.75,14,136,-0.45431,0.06974,-0.01279,-0.04924,0.04293,0.55579,2/17/17,28
16-Jun-17,40,GTLS,Call,4.25,,3.2,3.9,0,221,0.57771,0.05168,0.06424,-0.01895,0.08741,0.38808,2/17/17,119
16-Jun-17,40,GTLS,Put,4,0.2,3.9,4.4,1,22,-0.4293,0.04089,-0.05015,-0.01826,0.08747,0.46425,2/17/17,119
15-Sep-17,40,GTLS,Call,4.2,,4.4,5.3,0,6,0.5989,0.04328,0.1138,-0.01358,0.11465,0.35459,2/17/17,210
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
17-Feb-17,295,CHTR,Call,28.11,-0.35,30.4,32.5,26,74,1,0,0,-0.04516,0,1.8125,2/17/17,0
17-Feb-17,297.5,CHTR,Call,15.6,,27.2,30.2,0,3,1,0,0,-0.04555,0,1.1123,2/17/17,0
17-Feb-17,300,CHTR,Call,25.67,,24.9,27.5,0,260,1,0,0,-0.04593,0,0.1325,2/17/17,0
17-Feb-17,302.5,CHTR,Call,12.3,,22.1,25.4,0,3,1,0,0,-0.04631,0,0.1325,2/17/17,0
17-Feb-17,305,CHTR,Call,22,,20.3,22.8,0,90,1,0,0,-0.04669,0,1.99998,2/17/17,0
17-Feb-17,307.5,CHTR,Call,20.37,,17.3,20,0,6,1,0,0,-0.04708,0,0.02022,2/17/17,0
17-Feb-17,310,CHTR,Call,15.1,-0.17,15.5,17.3,4,774,1,0,0,-0.04746,0,1.9062,2/17/17,0
17-Feb-17,312.5,CHTR,Call,12.7,,12.8,15,0,36,1,0,0,-0.04784,0,1.99854,2/17/17,0
17-Feb-17,315,CHTR,Call,10,0.74,10.3,12.6,1,163,1,0,0,-0.04823,0,1.90567,2/17/17,0
17-Feb-17,317.5,CHTR,Call,4.88,-3.47,7.8,9.9,1,65,1,0,0,-0.04861,0,1.90625,2/17/17,0
17-Feb-17,320,CHTR,Call,6.5,,5.3,7.4,66,233,1,0,0,-0.04899,0,1.90039,2/17/17,0
17-Feb-17,322.5,CHTR,Call,4.22,-0.28,2.85,5,10,345,1,0,0,-0.04937,0,1.90039,2/17/17,0
17-Feb-17,325,CHTR,Call,1.75,-1.08,0.4,2.7,45,371,1,0,0,-0.04976,0,1.625,2/17/17,0
24-Feb-17,302.5,CHTR,Call,25.7,,22.1,26.2,0,1,0.99749,0.00077,0.05764,-0.05188,0.01116,0.28927,2/17/17,7
24-Feb-17,312.5,CHTR,Call,8.2,,12.7,16,0,10,0.97118,0.00852,0.05791,-0.08601,0.04572,0.19652,2/17/17,7
24-Feb-17,315,CHTR,Call,7.2,,10.5,13.6,0,10,0.93322,0.01706,0.056,-0.12797,0.04662,0.18336,2/17/17,7
24-Feb-17,320,CHTR,Call,8.35,,7.1,9.4,0,2,0.71906,0.03089,0.04328,-0.3507,0.17119,0.21978,2/17/17,7
24-Feb-17,322.5,CHTR,Call,7,,5.6,7.7,0,5,0.64903,0.03751,0.03932,-0.33446,0.17252,0.22843,2/17/17,7
24-Feb-17,325,CHTR,Call,3.7,0.95,4.2,6.1,203,156,0.54892,0.03667,0.03329,-0.40476,0.17459,0.21866,2/17/17,7
24-Feb-17,327.5,CHTR,Call,1.97,-1.03,2.85,4.8,5,13,0.46624,0.03471,0.02831,-0.41592,0.17622,0.22247,2/17/17,7
24-Feb-17,330,CHTR,Call,2.85,-3.64,2.2,3.8,8,2,0.39144,0.03119,0.02378,-0.40977,0.17769,0.2478,2/17/17,7
24-Feb-17,332.5,CHTR,Call,4.18,,1.15,3,0,10,0.31528,0.02919,0.01921,-0.3848,0.17918,0.24997,2/17/17,7
24-Feb-17,335,CHTR,Call,1.7,,0.95,2.25,0,22,0.21268,0.02811,0.01306,-0.26192,0.12129,0.24878,2/17/17,7
24-Feb-17,337.5,CHTR,Call,3.4,,0.4,2.25,0,1,0.19783,0.02236,0.0121,-0.2951,0.12145,0.25101,2/17/17,7
24-Feb-17,340,CHTR,Call,1.48,0.25,0.5,2.2,15,18,0.15876,0.01847,0.00971,-0.26419,0.1222,0.32082,2/17/17,7
24-Feb-17,345,CHTR,Call,1.23,0.15,0.05,1.95,16,11,0.13686,0.01347,0.00833,-0.29775,0.12271,0.31812,2/17/17,7
24-Feb-17,347.5,CHTR,Call,0.5,,,1.95,30,0,0.10527,0.0113,0.00642,-0.25996,0.12336,0.39267,2/17/17,7
24-Feb-17,350,CHTR,Call,0.45,0.35,,0.7,20,17,0.09034,0.00976,0.00551,-0.24168,0.05309,0.40898,2/17/17,7
24-Feb-17,352.5,CHTR,Call,0.5,,,1.65,0,1,0.11481,0.00945,0.00694,-0.342,0.12361,0.47814,2/17/17,7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
24-Feb-17,295,CHTR,Put,0.41,,,1.65,0,11,-0.02859,0.00359,-0.00168,-0.09172,0.0462,0.46509,2/17/17,7
24-Feb-17,297.5,CHTR,Put,5.9,,,2.3,0,3,-0.0406,0.00489,-0.00245,-0.11951,0.04646,0.40949,2/17/17,7
24-Feb-17,300,CHTR,Put,0.5,,,0.65,0,18,-0.11217,0.00827,-0.00645,-0.35798,0.11037,0.52836,2/17/17,7
24-Feb-17,302.5,CHTR,Put,3.4,,,1.05,0,1,-0.07752,0.00831,-0.00481,-0.21895,0.04721,0.41935,2/17/17,7
24-Feb-17,305,CHTR,Put,0.4,-2.39,,0.85,1,10,-0.07144,0.00907,-0.0044,-0.17247,0.04714,0.36514,2/17/17,7
24-Feb-17,307.5,CHTR,Put,4.29,,,0.8,0,1,-0.07277,0.01042,-0.00447,-0.15475,0.04718,0.32948,2/17/17,7
24-Feb-17,310,CHTR,Put,1.3,,0.05,0.8,0,22,-0.08979,0.01301,-0.0049,-0.17301,0.11069,0.28757,2/17/17,7
24-Feb-17,312.5,CHTR,Put,1.14,-2.06,0.2,1.35,10,502,-0.10472,0.01615,-0.00584,-0.16653,0.11091,0.28821,2/17/17,7
24-Feb-17,315,CHTR,Put,2.15,,0.45,1.6,0,2,-0.15249,0.02132,-0.00887,-0.2055,0.11183,0.28122,2/17/17,7
24-Feb-17,317.5,CHTR,Put,1.4,,0.8,1.6,21,0,-0.20941,0.02688,-0.01248,-0.25816,0.11296,0.21872,2/17/17,7
24-Feb-17,320,CHTR,Put,2.3,-3.7,1.2,2.15,2,1,-0.25176,0.03477,-0.01307,-0.25346,0.17043,0.24997,2/17/17,7
24-Feb-17,322.5,CHTR,Put,3.92,,1.9,2.9,0,5,-0.34982,0.03874,-0.01933,-0.2788,0.17246,0.24997,2/17/17,7
24-Feb-17,325,CHTR,Put,3.55,-1.37,2.9,4.2,1,5,-0.4529,0.03774,-0.02475,-0.35093,0.17462,0.21746,2/17/17,7
24-Feb-17,327.5,CHTR,Put,5.4,,4.1,5.7,0,3,-0.54131,0.03721,-0.02703,-0.34439,0.17636,0.21872,2/17/17,7
24-Feb-17,330,CHTR,Put,8,,5.4,7.3,0,3,-0.62813,0.03493,-0.03194,-0.317,0.17782,0.21872,2/17/17,7
24-Feb-17,335,CHTR,Put,10.7,,9.2,10.8,1,0,-0.816,0.02937,-0.03309,-0.18046,0.12009,0.22925,2/17/17,7
3-Mar-17,295,CHTR,Call,34.03,,29.7,33.6,0,1,1,0,0.11276,-0.04508,0,0.11035,2/17/17,14
3-Mar-17,310,CHTR,Call,13.5,,16.1,19.4,0,5,0.84554,0.01421,0.09875,-0.20172,0.15561,0.20039,2/17/17,14
3-Mar-17,315,CHTR,Call,8.3,,11.8,15,0,1,0.79045,0.02002,0.09367,-0.21887,0.15764,0.24087,2/17/17,14
3-Mar-17,322.5,CHTR,Call,5.5,-3.4,7.8,9.3,2,3,0.6206,0.02809,0.07463,-0.24486,0.24374,0.24997,2/17/17,14
3-Mar-17,325,CHTR,Call,12.6,,5.8,8,0,10,0.5483,0.02731,0.06598,-0.28276,0.24676,0.2054,2/17/17,14
3-Mar-17,327.5,CHTR,Call,11.2,,4.5,6.7,0,10,0.47972,0.03176,0.05825,-0.2398,0.24961,0.23389,2/17/17,14
3-Mar-17,330,CHTR,Call,4.1,,4.1,5.1,0,60,0.41172,0.0286,0.04999,-0.23888,0.25239,0.24997,2/17/17,14
3-Mar-17,335,CHTR,Call,3.7,,1.8,3.7,0,4,0.27332,0.02558,0.03342,-0.21072,0.23841,0.2499,2/17/17,14
3-Mar-17,337.5,CHTR,Call,3.17,,1.3,3.1,0,7,0.25234,0.02119,0.03074,-0.22413,0.17269,0.24981,2/17/17,14
3-Mar-17,340,CHTR,Call,5,,0.9,2.85,0,6,0.21115,0.01863,0.02575,-0.19656,0.17433,0.21872,2/17/17,14
3-Mar-17,350,CHTR,Call,0.95,-1.35,0.3,1.85,10,11,0.12582,0.01072,0.0153,-0.17172,0.17748,0.27321,2/17/17,14
10-Mar-17,295,CHTR,Call,35.75,,30.2,34,0,5,0.97809,0.00298,0.16488,-0.06838,0.07494,0.17656,2/17/17,21
10-Mar-17,300,CHTR,Call,27.5,,25.5,29.4,0,6,0.98409,0.00292,0.16891,-0.06053,0.07363,0.22644,2/17/17,21
10-Mar-17,317.5,CHTR,Call,21.3,,12.1,14.2,0,3,0.71419,0.01985,0.12678,-0.19738,0.29185,0.25821,2/17/17,21
10-Mar-17,320,CHTR,Call,10.6,,10.9,12.6,0,4,0.63425,0.01759,0.11176,-0.25237,0.297,0.24997,2/17/17,21
10-Mar-17,325,CHTR,Call,6.54,-1.26,7.9,9.4,4,4,0.55264,0.0247,0.09946,-0.21549,0.30176,0.24997,2/17/17,21
10-Mar-17,327.5,CHTR,Call,6.6,,6.8,8.3,0,3,0.49912,0.02163,0.08953,-0.24015,0.30501,0.21872,2/17/17,21
10-Mar-17,330,CHTR,Call,5.5,,5.7,7,0,5,0.44014,0.02331,0.07954,-0.2068,0.30871,0.2231,2/17/17,21
10-Mar-17,335,CHTR,Call,4,,3.8,5,0,13,0.36921,0.01761,0.06622,-0.24057,0.31264,0.24997,2/17/17,21
10-Mar-17,337.5,CHTR,Call,10.2,,2.1,4.4,0,6,0.2993,0.01884,0.05426,-0.20285,0.317,0.21872,2/17/17,21
10-Mar-17,340,CHTR,Call,3.84,,1.6,3.6,0,7,0.26043,0.0175,0.04731,-0.19026,0.21324,0.21646,2/17/17,21
10-Mar-17,342.5,CHTR,Call,3.36,,1.25,3.5,0,7,0.19316,0.01631,0.03536,-0.13421,0.21784,0.21872,2/17/17,21
10-Mar-17,345,CHTR,Call,1.03,,1.4,2.95,0,1,0.17171,0.01421,0.0314,-0.13098,0.21886,0.26353,2/17/17,21
17-Mar-17,295,CHTR,Call,29.61,13.51,31.1,34.4,26,38,0.95546,0.00464,0.21356,-0.0807,0.08639,0.23992,2/17/17,28
17-Mar-17,300,CHTR,Call,26.25,2.98,27.5,29.3,1,1012,0.87847,0.00815,0.19732,-0.14112,0.21218,0.23178,2/17/17,28
17-Mar-17,305,CHTR,Call,25,,22.3,25,0,11,0.85997,0.0104,0.19656,-0.13633,0.2132,0.20545,2/17/17,28
17-Mar-17,310,CHTR,Call,23.9,,18.1,21,0,356,0.82953,0.01379,0.19275,-0.13612,0.215,0.23738,2/17/17,28
17-Mar-17,315,CHTR,Call,11.75,,15.2,17.2,0,118,0.72192,0.01545,0.16802,-0.18802,0.33452,0.21866,2/17/17,28
17-Mar-17,320,CHTR,Call,12.7,0.45,12.3,13.3,125,127,0.63649,0.01713,0.14917,-0.20104,0.34135,0.21872,2/17/17,28
17-Mar-17,325,CHTR,Call,9.1,-0.7,9.4,10.4,56,114,0.55072,0.01852,0.13012,-0.21698,0.34821,0.21872,2/17/17,28
17-Mar-17,330,CHTR,Call,6.8,1.9,6.9,7.9,25,179,0.45579,0.02078,0.10911,-0.18084,0.35602,0.24997,2/17/17,28
17-Mar-17,335,CHTR,Call,3.8,-1.2,5,5.9,324,1808,0.35649,0.01949,0.08579,-0.16627,0.36423,0.24997,2/17/17,28
17-Mar-17,340,CHTR,Call,3.7,-0.2,3.4,4.3,89,301,0.26579,0.01765,0.06439,-0.14793,0.24831,0.24997,2/17/17,28
17-Mar-17,345,CHTR,Call,2.5,-0.1,2.3,3,3,54,0.19815,0.01436,0.04812,-0.11948,0.25389,0.21872,2/17/17,28
17-Mar-17,350,CHTR,Call,2.01,,0.7,2.45,0,1185,0.1696,0.01143,0.04103,-0.12078,0.25547,0.21659,2/17/17,28
17-Mar-17,355,CHTR,Call,1.5,-0.3,0.8,1.75,35,1633,0.10024,0.00868,0.02447,-0.08295,0.15505,0.26829,2/17/17,28
24-Mar-17,300,CHTR,Call,26,,27.1,30.1,0,1,0.91165,0.00743,0.25748,-0.1,0.23009,0.2058,2/17/17,35
24-Mar-17,317.5,CHTR,Call,12.1,,14.9,16.6,28,0,0.65275,0.01331,0.18775,-0.19987,0.37923,0.21877,2/17/17,35
24-Mar-17,320,CHTR,Call,10.7,,13.4,14.3,2,0,0.64381,0.01738,0.18896,-0.16317,0.37959,0.24997,2/17/17,35
24-Mar-17,330,CHTR,Call,8.2,,8,8.9,0,8,0.47722,0.0162,0.14074,-0.1896,0.39657,0.24997,2/17/17,35
24-Mar-17,340,CHTR,Call,6.23,,3.5,5.1,0,20,0.31656,0.01521,0.09465,-0.16035,0.41274,0.21224,2/17/17,35
24-Mar-17,342.5,CHTR,Call,3.5,,3.6,4.4,16,0,0.28402,0.01447,0.08512,-0.15827,0.367,0.21872,2/17/17,35
24-Mar-17,345,CHTR,Call,3.4,,3,3.7,10,0,0.22934,0.01417,0.06933,-0.11944,0.28362,0.24996,2/17/17,35
24-Mar-17,352.5,CHTR,Call,1.8,,0.75,2.95,0,10,0.13838,0.01025,0.04209,-0.08516,0.293,0.24997,2/17/17,35
3-Mar-17,297.5,CHTR,Put,1.5,,,2.4,0,1,-0.07926,0.00677,-0.00928,-0.14002,0.12299,0.42708,2/17/17,14
3-Mar-17,302.5,CHTR,Put,2.85,,0.15,2.7,0,27,-0.09691,0.00881,-0.01088,-0.13733,0.15344,0.33786,2/17/17,14
3-Mar-17,305,CHTR,Put,0.8,-0.44,0.6,1.95,3,5,-0.13232,0.01062,-0.01546,-0.16937,0.15482,0.28683,2/17/17,14
3-Mar-17,307.5,CHTR,Put,3.22,,0.5,2.1,0,8,-0.11179,0.01172,-0.01272,-0.12229,0.15388,0.30152,2/17/17,14
3-Mar-17,310,CHTR,Put,1.85,,0.85,1.4,0,21,-0.11986,0.01383,-0.01371,-0.11278,0.15393,0.26305,2/17/17,14
3-Mar-17,312.5,CHTR,Put,4.4,,1.4,2.95,0,4,-0.1836,0.01695,-0.02191,-0.16692,0.1567,0.25186,2/17/17,14
3-Mar-17,315,CHTR,Put,6.5,,1.65,4.3,0,1,-0.26477,0.01745,-0.02847,-0.25739,0.23944,0.29021,2/17/17,14
3-Mar-17,320,CHTR,Put,7.8,,2.85,5.7,0,4,-0.35583,0.0205,-0.04031,-0.26536,0.243,0.32042,2/17/17,14
3-Mar-17,322.5,CHTR,Put,10.3,,3.8,5.1,0,1,-0.38614,0.02764,-0.04316,-0.20596,0.24404,0.25639,2/17/17,14
3-Mar-17,325,CHTR,Put,6.4,0.4,5,7.3,5,1,-0.45898,0.02444,-0.0493,-0.27294,0.24703,0.27541,2/17/17,14
3-Mar-17,340,CHTR,Put,19.87,,14.2,16.7,0,1,-0.79673,0.01919,-0.06535,-0.15607,0.17114,0.25317,2/17/17,14
3-Mar-17,342.5,CHTR,Put,18,,16.2,18.8,0,1,-0.83181,0.0167,-0.06883,-0.13618,0.17244,0.25255,2/17/17,14
3-Mar-17,345,CHTR,Put,25.6,,18.6,21,0,6,-0.86416,0.01458,-0.06294,-0.1206,0.16309,0.27487,2/17/17,14
3-Mar-17,350,CHTR,Put,29.75,,22.2,26.2,0,5,-0.94476,0.00965,-0.03919,-0.04903,0.06114,0.27573,2/17/17,14
10-Mar-17,302.5,CHTR,Put,2.35,,1.05,3.3,0,2,-0.14214,0.00945,-0.02528,-0.13867,0.1875,0.3083,2/17/17,21
10-Mar-17,305,CHTR,Put,2.7,,1.3,2.9,0,2,-0.13087,0.01051,-0.02293,-0.11051,0.18667,0.32658,2/17/17,21
10-Mar-17,307.5,CHTR,Put,3.3,,1.6,3.4,0,9,-0.19949,0.01185,-0.0364,-0.18116,0.19095,0.28066,2/17/17,21
10-Mar-17,310,CHTR,Put,4,,1.95,4,0,8,-0.21377,0.01344,-0.03866,-0.17725,0.19281,0.32199,2/17/17,21
10-Mar-17,312.5,CHTR,Put,4.1,-1.6,2.5,5,122,10,-0.24702,0.01475,-0.03956,-0.1912,0.28999,0.28914,2/17/17,21
10-Mar-17,325,CHTR,Put,9.15,,5.7,8.7,4,0,-0.45694,0.02212,-0.073,-0.19742,0.30233,0.28122,2/17/17,21
10-Mar-17,327.5,CHTR,Put,9.8,,6.9,9.9,0,10,-0.51042,0.02319,-0.07489,-0.18267,0.30504,0.28062,2/17/17,21
10-Mar-17,345,CHTR,Put,18.4,,18.9,21.6,0,10,-0.8699,0.0156,-0.08629,-0.07275,0.2037,0.27858,2/17/17,21
17-Mar-17,295,CHTR,Put,1.1,-0.64,0.15,1.15,20,554,-0.07451,0.00597,-0.0174,-0.07051,0.14777,0.24761,2/17/17,28
17-Mar-17,300,CHTR,Put,2,-0.25,1.35,1.65,33,1153,-0.09065,0.00766,-0.02025,-0.07049,0.20932,0.26203,2/17/17,28
17-Mar-17,305,CHTR,Put,2.65,-0.13,2.05,2.4,9,201,-0.17489,0.01055,-0.04224,-0.12418,0.21638,0.23312,2/17/17,28
17-Mar-17,310,CHTR,Put,3.76,0.01,2.9,3.4,4,1631,-0.22286,0.01304,-0.04928,-0.14604,0.24341,0.28004,2/17/17,28
17-Mar-17,315,CHTR,Put,5.03,-0.27,4.2,4.7,1,1791,-0.30452,0.0142,-0.06831,-0.16748,0.3368,0.25037,2/17/17,28
17-Mar-17,320,CHTR,Put,6.1,-3.4,5.8,6.6,77,365,-0.36398,0.01805,-0.082,-0.14799,0.34127,0.24997,2/17/17,28
17-Mar-17,325,CHTR,Put,9.71,1.41,7.8,8.8,5,107,-0.45325,0.02203,-0.09386,-0.14499,0.34838,0.24997,2/17/17,28
17-Mar-17,330,CHTR,Put,14.5,,10.1,11.4,0,80,-0.54487,0.01877,-0.11013,-0.15891,0.3551,0.28122,2/17/17,28
17-Mar-17,335,CHTR,Put,14.72,-3.06,13,15.3,20,18,-0.63516,0.0181,-0.12838,-0.14269,0.35999,0.28775,2/17/17,28
17-Mar-17,340,CHTR,Put,18.75,1.15,16.3,18.3,20,10,-0.71592,0.0166,-0.12742,-0.13912,0.34558,0.26458,2/17/17,28
17-Mar-17,350,CHTR,Put,24.3,,23.8,26.6,0,4,-0.83174,0.01226,-0.121,-0.09223,0.23734,0.25482,2/17/17,28
24-Mar-17,302.5,CHTR,Put,3.5,,2.3,3.6,0,1,-0.15718,0.00935,-0.04716,-0.09503,0.23796,0.29243,2/17/17,35
24-Mar-17,305,CHTR,Put,5.2,,2.3,3.9,0,11,-0.16816,0.01049,-0.05058,-0.09309,0.23882,0.27719,2/17/17,35
24-Mar-17,307.5,CHTR,Put,4.36,,3.3,3.9,0,2,-0.22803,0.01098,-0.06066,-0.14338,0.36688,0.29931,2/17/17,35
24-Mar-17,310,CHTR,Put,6.23,,3.6,4.6,0,20,-0.22176,0.01294,-0.0613,-0.11585,0.29808,0.24832,2/17/17,35
24-Mar-17,315,CHTR,Put,8,,4.8,5.9,0,10,-0.31836,0.01293,-0.09055,-0.14996,0.37632,0.28288,2/17/17,35
24-Mar-17,320,CHTR,Put,9.02,,6,7.7,0,1,-0.37547,0.01578,-0.10718,-0.13807,0.38178,0.28122,2/17/17,35
24-Mar-17,322.5,CHTR,Put,11.23,,7,8.7,0,1,-0.40633,0.01879,-0.11238,-0.12254,0.3847,0.24997,2/17/17,35
24-Mar-17,327.5,CHTR,Put,12.7,-0.9,10,10.9,10,172,-0.49535,0.01728,-0.12209,-0.14655,0.393,0.21872,2/17/17,35
16-Jun-17,295,CHTR,Call,30.81,,39.2,42,0,7,0.80738,0.00601,0.72477,-0.10055,0.42063,0.24178,2/17/17,119
16-Jun-17,300,CHTR,Call,36.86,,35.7,38.2,0,94,0.78294,0.00671,0.713,-0.10057,0.63982,0.21872,2/17/17,119
16-Jun-17,305,CHTR,Call,29.4,,33.1,34.1,0,3562,0.75136,0.00744,0.6927,-0.0998,0.64992,0.26909,2/17/17,119
16-Jun-17,310,CHTR,Call,29.7,,28.9,31.3,0,0,0.72031,0.00842,0.67425,-0.09724,0.65961,0.221,2/17/17,119
16-Jun-17,315,CHTR,Call,27,,26.9,28.2,0,17,0.66981,0.00871,0.62912,-0.10344,0.67774,0.26149,2/17/17,119
